PrimaryKey,Index Value
47352.0,5874070
47353.0,5874180
47354.0,5874306
47355.0,5874441
47356.0,5874548
47357.0,5874689
47358.0,5874838
47359.0,5874982
47360.0,5875112
47361.0,5875226
47362.0,5875337
47363.0,5875487
47364.0,5875626
47365.0,5875742
47366.0,5875846
47367.0,5875977
47368.0,5876111
47369.0,5876220
47370.0,5876338
47371.0,5876466
47372.0,5876578
47373.0,5876703
47374.0,5876820
47375.0,5876949
47376.0,5877070
47377.0,5877192
47378.0,5877319
47379.0,5877475
47380.0,5877594
47381.0,5877740
47382.0,5877884
47383.0,5878012
47384.0,5878164
47385.0,5878292
47386.0,5878430
47387.0,5878561
47388.0,5878695
47389.0,5878822
47390.0,5878937
47391.0,5879076
47392.0,5879206
47393.0,5879332
47394.0,5879445
47395.0,5879562
47396.0,5879678
47397.0,5879805
47398.0,5879921
47399.0,5880044
47400.0,5880166
47401.0,5880277
47402.0,5880383
47403.0,5880512
47404.0,5880665
47405.0,5880795
47406.0,5880929
47407.0,5881050
47408.0,5881167
47409.0,5881285
47410.0,5881413
47411.0,5881534
47412.0,5881639
47413.0,5881751
47414.0,5881858
47415.0,5882043
47416.0,5882200
47417.0,5882310
47418.0,5882443
47419.0,5882555
47420.0,5882662
47421.0,5882772
47422.0,5882890
47423.0,5882986
47424.0,5883132
47425.0,5883260
47426.0,5883389
47427.0,5883492
47428.0,5883618
47429.0,5883711
47430.0,5883833
47431.0,5883992
47432.0,5884132
47433.0,5884247
47434.0,5884402
47435.0,5884580
47436.0,5884712
47437.0,5884897
47438.0,5885017
47439.0,5885148
47440.0,5885273
47441.0,5885390
47442.0,5885504
47443.0,5885608
47444.0,5885724
47445.0,5885853
47446.0,5885983
47447.0,5886089
47448.0,5886209
47449.0,5886335
47450.0,5886455
47451.0,5886584
47452.0,5886689
47453.0,5886803
47454.0,5886903
47455.0,5887022
47456.0,5887167
47457.0,5887280
47458.0,5887417
47459.0,5887549
47460.0,5887691
47461.0,5887801
47462.0,5887913
47463.0,5888062
47464.0,5888164
47465.0,5888311
47466.0,5888442
47467.0,5888565
47468.0,5888684
47469.0,5888818
47470.0,5888940
47471.0,5889071
47472.0,5889179
47473.0,5889313
47474.0,5889439
47475.0,5889559
47476.0,5889742
47477.0,5889845
47478.0,5889941
47479.0,5890076
47480.0,5890221
47481.0,5890333
47482.0,5890449
47483.0,5890600
47484.0,5890712
47485.0,5890820
47486.0,5890958
47487.0,5891157
47488.0,5891275
47489.0,5891432
47490.0,5891547
47491.0,5891662
47492.0,5891785
47493.0,5891889
47494.0,5892002
47495.0,5892126
47496.0,5892251
47497.0,5892382
47498.0,5892510
47499.0,5892611
47500.0,5892785
47501.0,5892900
47502.0,5892994
47503.0,5893114
47504.0,5893213
47505.0,5893367
47506.0,5893468
47507.0,5893598
47508.0,5893717
47509.0,5893824
47510.0,5893993
47511.0,5894111
47512.0,5894219
47513.0,5894366
47514.0,5894514
47515.0,5894655
47516.0,5894786
47517.0,5894913
47518.0,5895064
47519.0,5895166
47520.0,5895307
47521.0,5895472
47522.0,5895602
47523.0,5895733
47524.0,5895829
47525.0,5895963
47526.0,5896064
47527.0,5896168
47528.0,5896270
47529.0,5896386
47530.0,5896506
47531.0,5896621
47532.0,5896733
47533.0,5896848
47534.0,5896977
47535.0,5897104
47536.0,5897210
47537.0,5897309
47538.0,5897444
47539.0,5897581
47540.0,5897669
47541.0,5897815
47542.0,5897937
47543.0,5898055
47544.0,5898209
47545.0,5898321
47546.0,5898449
47547.0,5898553
47548.0,5898759
47549.0,5898870
47550.0,5898982
47551.0,5899117
47552.0,5899219
47553.0,5899338
47554.0,5899442
47555.0,5899549
47556.0,5899670
47557.0,5899773
47558.0,5899880
47559.0,5899992
47560.0,5900111
47561.0,5900221
47562.0,5900331
47563.0,5900450
47564.0,5900570
47565.0,5900671
47566.0,5900794
47567.0,5900904
47568.0,5901027
47569.0,5901143
47570.0,5901278
47571.0,5901416
47572.0,5901540
47573.0,5901663
47574.0,5901780
47575.0,5901951
47576.0,5902061
47577.0,5902171
47578.0,5902300
47579.0,5902445
47580.0,5902548
47581.0,5902677
47582.0,5902774
47583.0,5902872
47584.0,5902976
47585.0,5903102
47586.0,5903218
47587.0,5903376
47588.0,5903491
47589.0,5903612
47590.0,5903711
47591.0,5903818
47592.0,5903931
47593.0,5904043
47594.0,5904166
47595.0,5904360
47596.0,5904467
47597.0,5904598
47598.0,5904712
47599.0,5904843
47600.0,5904959
47601.0,5905086
47602.0,5905176
47603.0,5905289
47604.0,5905396
47605.0,5905489
47606.0,5905603
47607.0,5905740
47608.0,5905851
47609.0,5905950
47610.0,5906067
47611.0,5906173
47612.0,5906284
47613.0,5906386
47614.0,5906486
47615.0,5906631
47616.0,5906750
47617.0,5906856
47618.0,5907013
47619.0,5907142
47620.0,5907298
47621.0,5907440
47622.0,5907610
47623.0,5907734
47624.0,5907863
47625.0,5907962
47626.0,5908098
47627.0,5908214
47628.0,5908329
47629.0,5908444
47630.0,5908553
47631.0,5908724
47632.0,5908816
47633.0,5908930
47634.0,5909118
47635.0,5909215
47636.0,5909353
47637.0,5909469
47638.0,5909593
47639.0,5909709
47640.0,5909842
47641.0,5909963
47642.0,5910103
47643.0,5910208
47644.0,5910321
47645.0,5910435
47646.0,5910558
47647.0,5910657
47648.0,5910795
47649.0,5910897
47650.0,5911060
47651.0,5911161
47652.0,5911329
47653.0,5911443
47654.0,5911549
47655.0,5911685
47656.0,5911836
47657.0,5911941
47658.0,5912084
47659.0,5912190
47660.0,5912305
47661.0,5912397
47662.0,5912519
47663.0,5912639
47664.0,5912748
47665.0,5912880
47666.0,5913000
47667.0,5913103
47668.0,5913224
47669.0,5913347
47670.0,5913445
47671.0,5913623
47672.0,5913723
47673.0,5913856
47674.0,5913989
47675.0,5914132
47676.0,5914238
47677.0,5914360
47678.0,5914480
47679.0,5914579
47680.0,5914684
47681.0,5914806
47682.0,5914897
47683.0,5915015
47684.0,5915127
47685.0,5915231
47686.0,5915368
47687.0,5915571
47688.0,5915700
47689.0,5915838
47690.0,5915959
47691.0,5916107
47692.0,5916235
47693.0,5916340
47694.0,5916435
47695.0,5916546
47696.0,5916676
47697.0,5916815
47698.0,5916961
47699.0,5917084
47700.0,5917205
47701.0,5917325
47702.0,5917466
47703.0,5917583
47704.0,5917691
47705.0,5917800
47706.0,5917922
47707.0,5918062
47708.0,5918188
47709.0,5918315
47710.0,5918473
47711.0,5918589
47712.0,5918707
47713.0,5918821
47714.0,5918971
47715.0,5919111
47716.0,5919243
47717.0,5919404
47718.0,5919532
47719.0,5919659
47720.0,5919783
47721.0,5919898
47722.0,5920048
47723.0,5920173
47724.0,5920291
47725.0,5920416
47726.0,5920555
47727.0,5920691
47728.0,5920821
47729.0,5920936
47730.0,5921063
47731.0,5921207
47732.0,5921332
47733.0,5921446
47734.0,5921551
47735.0,5921657
47736.0,5921784
47737.0,5921879
47738.0,5921983
47739.0,5922118
47740.0,5922240
47741.0,5922348
47742.0,5922490
47743.0,5922608
47744.0,5922695
47745.0,5922812
47746.0,5922918
47747.0,5923063
47748.0,5923192
47749.0,5923340
47750.0,5923439
47751.0,5923550
47752.0,5923708
47753.0,5923826
47754.0,5923942
47755.0,5924075
47756.0,5924197
47757.0,5924333
47758.0,5924442
47759.0,5924553
47760.0,5924675
47761.0,5924811
47762.0,5924928
47763.0,5925064
47764.0,5925173
47765.0,5925296
47766.0,5925396
47767.0,5925548
47768.0,5925653
47769.0,5925783
47770.0,5925898
47771.0,5925997
47772.0,5926118
47773.0,5926229
47774.0,5926351
47775.0,5926460
47776.0,5926589
47777.0,5926707
47778.0,5926807
47779.0,5926916
47780.0,5927062
47781.0,5927213
47782.0,5927338
47783.0,5927467
47784.0,5927562
47785.0,5927725
47786.0,5927852
47787.0,5927977
47788.0,5928075
47789.0,5928202
47790.0,5928379
47791.0,5928544
47792.0,5928671
47793.0,5928806
47794.0,5928924
47795.0,5929044
47796.0,5929208
47797.0,5929332
47798.0,5929457
47799.0,5929569
47800.0,5929685
47801.0,5929810
47802.0,5929953
47803.0,5930081
47804.0,5930214
47805.0,5930327
47806.0,5930437
47807.0,5930563
47808.0,5930721
47809.0,5930834
47810.0,5931000
47811.0,5931130
47812.0,5931251
47813.0,5931367
47814.0,5931492
47815.0,5931635
47816.0,5931787
47817.0,5931902
47818.0,5932020
47819.0,5932144
47820.0,5932239
47821.0,5932351
47822.0,5932519
47823.0,5932646
47824.0,5932779
47825.0,5932886
47826.0,5933025
47827.0,5933147
47828.0,5933299
47829.0,5933436
47830.0,5933565
47831.0,5933678
47832.0,5933831
47833.0,5933958
47834.0,5934084
47835.0,5934194
47836.0,5934332
47837.0,5934494
47838.0,5934615
47839.0,5934735
47840.0,5934881
47841.0,5935002
47842.0,5935107
47843.0,5935208
47844.0,5935349
47845.0,5935483
47846.0,5935610
47847.0,5935745
47848.0,5935841
47849.0,5935972
47850.0,5936075
47851.0,5936206
47852.0,5936335
47853.0,5936442
47854.0,5936549
47855.0,5936701
47856.0,5936823
47857.0,5936928
47858.0,5937075
47859.0,5937203
47860.0,5937351
47861.0,5937468
47862.0,5937577
47863.0,5937711
47864.0,5937834
47865.0,5937969
47866.0,5938093
47867.0,5938207
47868.0,5938317
47869.0,5938431
47870.0,5938574
47871.0,5938703
47872.0,5938836
47873.0,5938939
47874.0,5939075
47875.0,5939206
47876.0,5939342
47877.0,5939471
47878.0,5939601
47879.0,5939698
47880.0,5939812
47881.0,5939947
47882.0,5940082
47883.0,5940195
47884.0,5940289
47885.0,5940479
47886.0,5940587
47887.0,5940688
47888.0,5940814
47889.0,5940938
47890.0,5941062
47891.0,5941165
47892.0,5941259
47893.0,5941389
47894.0,5941518
47895.0,5941635
47896.0,5941748
47897.0,5941861
47898.0,5941978
47899.0,5942081
47900.0,5942199
47901.0,5942288
47902.0,5942416
47903.0,5942565
47904.0,5942669
47905.0,5942772
47906.0,5942905
47907.0,5943051
47908.0,5943164
47909.0,5943299
47910.0,5943400
47911.0,5943563
47912.0,5943687
47913.0,5943809
47914.0,5943905
47915.0,5944013
47916.0,5944120
47917.0,5944222
47918.0,5944333
47919.0,5944431
47920.0,5944530
47921.0,5944613
47922.0,5944767
47923.0,5944910
47924.0,5945039
47925.0,5945148
47926.0,5945290
47927.0,5945415
47928.0,5945561
47929.0,5945672
47930.0,5945797
47931.0,5945920
47932.0,5946028
47933.0,5946142
47934.0,5946259
47935.0,5946357
47936.0,5946469
47937.0,5946630
47938.0,5946748
47939.0,5946846
47940.0,5946949
47941.0,5947052
47942.0,5947178
47943.0,5947281
47944.0,5947377
47945.0,5947500
47946.0,5947641
47947.0,5947743
47948.0,5947876
47949.0,5948031
47950.0,5948173
47951.0,5948301
47952.0,5948397
47953.0,5948526
47954.0,5948648
47955.0,5948771
47956.0,5948899
47957.0,5949029
47958.0,5949164
47959.0,5949300
47960.0,5949394
47961.0,5949537
47962.0,5949656
47963.0,5949784
47964.0,5949909
47965.0,5950126
47966.0,5950252
47967.0,5950396
47968.0,5950540
47969.0,5950746
47970.0,5950854
47971.0,5950997
47972.0,5951108
47973.0,5951249
47974.0,5951356
47975.0,5951490
47976.0,5951600
47977.0,5951750
47978.0,5951852
47979.0,5951990
47980.0,5952132
47981.0,5952228
47982.0,5952367
47983.0,5952527
47984.0,5952662
47985.0,5952747
47986.0,5952877
47987.0,5952984
47988.0,5953115
47989.0,5953257
47990.0,5953396
47991.0,5953535
47992.0,5953668
47993.0,5953770
47994.0,5953885
47995.0,5954013
47996.0,5954168
47997.0,5954287
47998.0,5954393
47999.0,5954525
48000.0,5954622
48001.0,5954749
48002.0,5954868
48003.0,5954988
48004.0,5955139
48005.0,5955256
48006.0,5955370
48007.0,5955495
48008.0,5955607
48009.0,5955718
48010.0,5955833
48011.0,5955951
48012.0,5956080
48013.0,5956206
48014.0,5956315
48015.0,5956418
48016.0,5956540
48017.0,5956659
48018.0,5956764
48019.0,5956874
48020.0,5956990
48021.0,5957103
48022.0,5957202
48023.0,5957309
48024.0,5957460
48025.0,5957591
48026.0,5957716
48027.0,5957840
48028.0,5957944
48029.0,5958079
48030.0,5958190
48031.0,5958300
48032.0,5958413
48033.0,5958549
48034.0,5958670
48035.0,5958855
48036.0,5958988
48037.0,5959111
48038.0,5959232
48039.0,5959375
48040.0,5959519
48041.0,5959640
48042.0,5959779
48043.0,5959904
48044.0,5960046
48045.0,5960152
48046.0,5960279
48047.0,5960466
48048.0,5960567
48049.0,5960671
48050.0,5960783
48051.0,5960905
48052.0,5961056
48053.0,5961140
48054.0,5961261
48055.0,5961387
48056.0,5961502
48057.0,5961610
48058.0,5961738
48059.0,5961853
48060.0,5961953
48061.0,5962051
48062.0,5962157
48063.0,5962275
48064.0,5962392
48065.0,5962497
48066.0,5962620
48067.0,5962726
48068.0,5962876
48069.0,5963020
48070.0,5963153
48071.0,5963287
48072.0,5963435
48073.0,5963531
48074.0,5963637
48075.0,5963751
48076.0,5963884
48077.0,5964007
48078.0,5964139
48079.0,5964245
48080.0,5964348
48081.0,5964453
48082.0,5964584
48083.0,5964723
48084.0,5964856
48085.0,5964969
48086.0,5965072
48087.0,5965185
48088.0,5965322
48089.0,5965443
48090.0,5965569
48091.0,5965677
48092.0,5965790
48093.0,5965913
48094.0,5966014
48095.0,5966220
48096.0,5966320
48097.0,5966417
48098.0,5966546
48099.0,5966658
48100.0,5966786
48101.0,5966927
48102.0,5967091
48103.0,5967188
48104.0,5967352
48105.0,5967464
48106.0,5967577
48107.0,5967711
48108.0,5967858
48109.0,5968000
48110.0,5968101
48111.0,5968211
48112.0,5968331
48113.0,5968446
48114.0,5968574
48115.0,5968734
48116.0,5968912
48117.0,5969056
48118.0,5969175
48119.0,5969287
48120.0,5969411
48121.0,5969519
48122.0,5969645
48123.0,5969800
48124.0,5969905
48125.0,5970030
48126.0,5970142
48127.0,5970266
48128.0,5970418
48129.0,5970549
48130.0,5970663
48131.0,5970786
48132.0,5970905
48133.0,5971049
48134.0,5971180
48135.0,5971312
48136.0,5971427
48137.0,5971524
48138.0,5971661
48139.0,5971832
48140.0,5971927
48141.0,5972082
48142.0,5972185
48143.0,5972312
48144.0,5972410
48145.0,5972527
48146.0,5972640
48147.0,5972732
48148.0,5972861
48149.0,5972988
48150.0,5973119
48151.0,5973259
48152.0,5973389
48153.0,5973489
48154.0,5973614
48155.0,5973719
48156.0,5973861
48157.0,5973996
48158.0,5974129
48159.0,5974275
48160.0,5974394
48161.0,5974533
48162.0,5974646
48163.0,5974777
48164.0,5974917
48165.0,5975031
48166.0,5975172
48167.0,5975287
48168.0,5975409
48169.0,5975505
48170.0,5975627
48171.0,5975766
48172.0,5975901
48173.0,5976015
48174.0,5976149
48175.0,5976282
48176.0,5976402
48177.0,5976511
48178.0,5976667
48179.0,5976813
48180.0,5976938
48181.0,5977090
48182.0,5977222
48183.0,5977348
48184.0,5977525
48185.0,5977648
48186.0,5977768
48187.0,5977895
48188.0,5978023
48189.0,5978143
48190.0,5978269
48191.0,5978475
48192.0,5978615
48193.0,5978728
48194.0,5978842
48195.0,5978958
48196.0,5979055
48197.0,5979226
48198.0,5979347
48199.0,5979500
48200.0,5979617
48201.0,5979738
48202.0,5979836
48203.0,5979953
48204.0,5980075
48205.0,5980240
48206.0,5980354
48207.0,5980460
48208.0,5980584
48209.0,5980692
48210.0,5980790
48211.0,5980922
48212.0,5981035
48213.0,5981153
48214.0,5981282
48215.0,5981406
48216.0,5981518
48217.0,5981655
48218.0,5981788
48219.0,5981933
48220.0,5982068
48221.0,5982181
48222.0,5982322
48223.0,5982429
48224.0,5982553
48225.0,5982686
48226.0,5982801
48227.0,5982938
48228.0,5983060
48229.0,5983195
48230.0,5983303
48231.0,5983418
48232.0,5983542
48233.0,5983656
48234.0,5983769
48235.0,5983885
48236.0,5983994
48237.0,5984106
48238.0,5984215
48239.0,5984333
48240.0,5984468
48241.0,5984587
48242.0,5984699
48243.0,5984835
48244.0,5984936
48245.0,5985071
48246.0,5985211
48247.0,5985331
48248.0,5985452
48249.0,5985572
48250.0,5985701
48251.0,5985791
48252.0,5985935
48253.0,5986058
48254.0,5986149
48255.0,5986253
48256.0,5986369
48257.0,5986495
48258.0,5986602
48259.0,5986705
48260.0,5986818
48261.0,5986926
48262.0,5987060
48263.0,5987179
48264.0,5987294
48265.0,5987415
48266.0,5987555
48267.0,5987673
48268.0,5987784
48269.0,5987878
48270.0,5988095
48271.0,5988191
48272.0,5988307
48273.0,5988450
48274.0,5988577
48275.0,5988700
48276.0,5988823
48277.0,5988928
48278.0,5989069
48279.0,5989190
48280.0,5989305
48281.0,5989424
48282.0,5989540
48283.0,5989669
48284.0,5989754
48285.0,5989850
48286.0,5989980
48287.0,5990125
48288.0,5990274
48289.0,5990392
48290.0,5990490
48291.0,5990599
48292.0,5990716
48293.0,5990916
48294.0,5991045
48295.0,5991145
48296.0,5991298
48297.0,5991405
48298.0,5991524
48299.0,5991673
48300.0,5991825
48301.0,5991957
48302.0,5992097
48303.0,5992234
48304.0,5992354
48305.0,5992455
48306.0,5992593
48307.0,5992699
48308.0,5992821
48309.0,5992942
48310.0,5993075
48311.0,5993179
48312.0,5993296
48313.0,5993430
48314.0,5993577
48315.0,5993707
48316.0,5993837
48317.0,5993955
48318.0,5994083
48319.0,5994192
48320.0,5994359
48321.0,5994507
48322.0,5994662
48323.0,5994801
48324.0,5994907
48325.0,5995041
48326.0,5995140
48327.0,5995247
48328.0,5995392
48329.0,5995501
48330.0,5995609
48331.0,5995798
48332.0,5995887
48333.0,5996023
48334.0,5996156
48335.0,5996247
48336.0,5996430
48337.0,5996559
48338.0,5996674
48339.0,5996788
48340.0,5996923
48341.0,5997120
48342.0,5997265
48343.0,5997398
48344.0,5997504
48345.0,5997625
48346.0,5997755
48347.0,5997913
48348.0,5998064
48349.0,5998173
48350.0,5998271
48351.0,5998398
48352.0,5998521
48353.0,5998653
48354.0,5998756
48355.0,5998857
48356.0,5998982
48357.0,5999118
48358.0,5999258
48359.0,5999366
48360.0,5999517
48361.0,5999654
48362.0,5999800
48363.0,5999919
48364.0,6000049
48365.0,6000155
48366.0,6000257
48367.0,6000377
48368.0,6000493
48369.0,6000607
48370.0,6000736
48371.0,6000842
48372.0,6000954
48373.0,6001071
48374.0,6001185
48375.0,6001326
48376.0,6001420
48377.0,6001531
48378.0,6001670
48379.0,6001801
48380.0,6001895
48381.0,6002022
48382.0,6002147
48383.0,6002262
48384.0,6002389
48385.0,6002524
48386.0,6002632
48387.0,6002767
48388.0,6002924
48389.0,6003046
48390.0,6003187
48391.0,6003287
48392.0,6003394
48393.0,6003504
48394.0,6003624
48395.0,6003752
48396.0,6003896
48397.0,6004023
48398.0,6004130
48399.0,6004239
48400.0,6004373
48401.0,6004521
48402.0,6004649
48403.0,6004791
48404.0,6004940
48405.0,6005044
48406.0,6005190
48407.0,6005318
48408.0,6005413
48409.0,6005516
48410.0,6005632
48411.0,6005748
48412.0,6005843
48413.0,6005958
48414.0,6006098
48415.0,6006268
48416.0,6006386
48417.0,6006531
48418.0,6006628
48419.0,6006720
48420.0,6006854
48421.0,6006993
48422.0,6007101
48423.0,6007212
48424.0,6007353
48425.0,6007497
48426.0,6007618
48427.0,6007724
48428.0,6007832
48429.0,6007952
48430.0,6008119
48431.0,6008254
48432.0,6008395
48433.0,6008524
48434.0,6008659
48435.0,6008794
48436.0,6008923
48437.0,6009063
48438.0,6009181
48439.0,6009299
48440.0,6009403
48441.0,6009533
48442.0,6009640
48443.0,6009786
48444.0,6009924
48445.0,6010028
48446.0,6010143
48447.0,6010284
48448.0,6010426
48449.0,6010552
48450.0,6010774
48451.0,6010921
48452.0,6011043
48453.0,6011169
48454.0,6011286
48455.0,6011423
48456.0,6011524
48457.0,6011629
48458.0,6011781
48459.0,6011897
48460.0,6012014
48461.0,6012129
48462.0,6012259
48463.0,6012397
48464.0,6012579
48465.0,6012687
48466.0,6012818
48467.0,6012920
48468.0,6013066
48469.0,6013193
48470.0,6013299
48471.0,6013418
48472.0,6013535
48473.0,6013641
48474.0,6013746
48475.0,6013853
48476.0,6013969
48477.0,6014065
48478.0,6014189
48479.0,6014294
48480.0,6014419
48481.0,6014573
48482.0,6014705
48483.0,6014837
48484.0,6014964
48485.0,6015056
48486.0,6015163
48487.0,6015270
48488.0,6015398
48489.0,6015490
48490.0,6015602
48491.0,6015791
48492.0,6015904
48493.0,6016018
48494.0,6016131
48495.0,6016256
48496.0,6016413
48497.0,6016536
48498.0,6016645
48499.0,6016777
48500.0,6016918
48501.0,6017148
48502.0,6017274
48503.0,6017415
48504.0,6017549
48505.0,6017650
48506.0,6017774
48507.0,6017896
48508.0,6018007
48509.0,6018138
48510.0,6018262
48511.0,6018354
48512.0,6018474
48513.0,6018600
48514.0,6018724
48515.0,6018846
48516.0,6018987
48517.0,6019122
48518.0,6019257
48519.0,6019365
48520.0,6019495
48521.0,6019614
48522.0,6019735
48523.0,6019864
48524.0,6019989
48525.0,6020100
48526.0,6020204
48527.0,6020330
48528.0,6020431
48529.0,6020566
48530.0,6020708
48531.0,6020833
48532.0,6020966
48533.0,6021102
48534.0,6021220
48535.0,6021353
48536.0,6021491
48537.0,6021611
48538.0,6021737
48539.0,6021867
48540.0,6022000
48541.0,6022108
48542.0,6022237
48543.0,6022395
48544.0,6022515
48545.0,6022641
48546.0,6022741
48547.0,6022905
48548.0,6023041
48549.0,6023152
48550.0,6023269
48551.0,6023372
48552.0,6023497
48553.0,6023617
48554.0,6023732
48555.0,6023840
48556.0,6024022
48557.0,6024136
48558.0,6024250
48559.0,6024458
48560.0,6024551
48561.0,6024678
48562.0,6024777
48563.0,6024893
48564.0,6024986
48565.0,6025114
48566.0,6025225
48567.0,6025337
48568.0,6025483
48569.0,6025605
48570.0,6025707
48571.0,6025833
48572.0,6025935
48573.0,6026047
48574.0,6026167
48575.0,6026274
48576.0,6026393
48577.0,6026506
48578.0,6026619
48579.0,6026759
48580.0,6026875
48581.0,6026974
48582.0,6027132
48583.0,6027243
48584.0,6027365
48585.0,6027510
48586.0,6027655
48587.0,6027802
48588.0,6027946
48589.0,6028072
48590.0,6028201
48591.0,6028321
48592.0,6028415
48593.0,6028532
48594.0,6028676
48595.0,6028814
48596.0,6028925
48597.0,6029046
48598.0,6029173
48599.0,6029340
48600.0,6029495
48601.0,6029591
48602.0,6029690
48603.0,6029799
48604.0,6029906
48605.0,6030016
48606.0,6030138
48607.0,6030282
48608.0,6030398
48609.0,6030580
48610.0,6030707
48611.0,6030854
48612.0,6030979
48613.0,6031082
48614.0,6031201
48615.0,6031322
48616.0,6031436
48617.0,6031564
48618.0,6031689
48619.0,6031796
48620.0,6031923
48621.0,6032024
48622.0,6032128
48623.0,6032277
48624.0,6032407
48625.0,6032522
48626.0,6032635
48627.0,6032822
48628.0,6032956
48629.0,6033074
48630.0,6033261
48631.0,6033372
48632.0,6033507
48633.0,6033621
48634.0,6033724
48635.0,6033830
48636.0,6033955
48637.0,6034073
48638.0,6034185
48639.0,6034314
48640.0,6034447
48641.0,6034568
48642.0,6034768
48643.0,6034893
48644.0,6035058
48645.0,6035172
48646.0,6035305
48647.0,6035423
48648.0,6035546
48649.0,6035719
48650.0,6035895
48651.0,6036037
48652.0,6036154
48653.0,6036263
48654.0,6036366
48655.0,6036503
48656.0,6036638
48657.0,6036736
48658.0,6036835
48659.0,6036972
48660.0,6037147
48661.0,6037255
48662.0,6037386
48663.0,6037520
48664.0,6037651
48665.0,6037750
48666.0,6037874
48667.0,6038002
48668.0,6038126
48669.0,6038265
48670.0,6038388
48671.0,6038524
48672.0,6038653
48673.0,6038801
48674.0,6038939
48675.0,6039102
48676.0,6039209
48677.0,6039334
48678.0,6039454
48679.0,6039580
48680.0,6039706
48681.0,6039810
48682.0,6039916
48683.0,6040018
48684.0,6040114
48685.0,6040232
48686.0,6040361
48687.0,6040479
48688.0,6040604
48689.0,6040748
48690.0,6040890
48691.0,6041044
48692.0,6041184
48693.0,6041320
48694.0,6041429
48695.0,6041540
48696.0,6041672
48697.0,6041795
48698.0,6041930
48699.0,6042032
48700.0,6042162
48701.0,6042252
48702.0,6042378
48703.0,6042552
48704.0,6042708
48705.0,6042829
48706.0,6042950
48707.0,6043066
48708.0,6043194
48709.0,6043320
48710.0,6043430
48711.0,6043577
48712.0,6043698
48713.0,6043823
48714.0,6043937
48715.0,6044035
48716.0,6044185
48717.0,6044312
48718.0,6044413
48719.0,6044537
48720.0,6044662
48721.0,6044823
48722.0,6044918
48723.0,6045036
48724.0,6045165
48725.0,6045280
48726.0,6045453
48727.0,6045587
48728.0,6045714
48729.0,6045834
48730.0,6045950
48731.0,6046100
48732.0,6046210
48733.0,6046328
48734.0,6046476
48735.0,6046598
48736.0,6046703
48737.0,6046841
48738.0,6046948
48739.0,6047082
48740.0,6047217
48741.0,6047340
48742.0,6047454
48743.0,6047580
48744.0,6047697
48745.0,6047820
48746.0,6047932
48747.0,6048048
48748.0,6048180
48749.0,6048314
48750.0,6048460
48751.0,6048601
48752.0,6048742
48753.0,6048844
48754.0,6048949
48755.0,6049077
48756.0,6049226
48757.0,6049350
48758.0,6049479
48759.0,6049591
48760.0,6049706
48761.0,6049819
48762.0,6049920
48763.0,6050035
48764.0,6050157
48765.0,6050267
48766.0,6050405
48767.0,6050509
48768.0,6050654
48769.0,6050762
48770.0,6050872
48771.0,6050997
48772.0,6051153
48773.0,6051298
48774.0,6051405
48775.0,6051513
48776.0,6051631
48777.0,6051799
48778.0,6051941
48779.0,6052055
48780.0,6052203
48781.0,6052331
48782.0,6052435
48783.0,6052564
48784.0,6052697
48785.0,6052800
48786.0,6052897
48787.0,6053001
48788.0,6053105
48789.0,6053234
48790.0,6053340
48791.0,6053473
48792.0,6053595
48793.0,6053703
48794.0,6053863
48795.0,6054003
48796.0,6054157
48797.0,6054276
48798.0,6054440
48799.0,6054564
48800.0,6054667
48801.0,6054793
48802.0,6054914
48803.0,6055045
48804.0,6055200
48805.0,6055349
48806.0,6055463
48807.0,6055557
48808.0,6055693
48809.0,6055778
48810.0,6055928
48811.0,6056053
48812.0,6056179
48813.0,6056296
48814.0,6056403
48815.0,6056543
48816.0,6056669
48817.0,6056798
48818.0,6056944
48819.0,6057046
48820.0,6057158
48821.0,6057275
48822.0,6057391
48823.0,6057520
48824.0,6057641
48825.0,6057745
48826.0,6057861
48827.0,6057961
48828.0,6058080
48829.0,6058194
48830.0,6058316
48831.0,6058437
48832.0,6058535
48833.0,6058655
48834.0,6058772
48835.0,6058886
48836.0,6059008
48837.0,6059138
48838.0,6059263
48839.0,6059389
48840.0,6059517
48841.0,6059633
48842.0,6059733
48843.0,6059837
48844.0,6059979
48845.0,6060103
48846.0,6060223
48847.0,6060347
48848.0,6060447
48849.0,6060588
48850.0,6060725
48851.0,6060857
48852.0,6060981
48853.0,6061112
48854.0,6061208
48855.0,6061301
48856.0,6061434
48857.0,6061563
48858.0,6061667
48859.0,6061777
48860.0,6061911
48861.0,6062012
48862.0,6062158
48863.0,6062275
48864.0,6062391
48865.0,6062523
48866.0,6062642
48867.0,6062775
48868.0,6062941
48869.0,6063058
48870.0,6063168
48871.0,6063287
48872.0,6063411
48873.0,6063553
48874.0,6063672
48875.0,6063784
48876.0,6063914
48877.0,6064065
48878.0,6064184
48879.0,6064310
48880.0,6064425
48881.0,6064544
48882.0,6064654
48883.0,6064807
48884.0,6064920
48885.0,6065079
48886.0,6065194
48887.0,6065328
48888.0,6065429
48889.0,6065567
48890.0,6065688
48891.0,6065796
48892.0,6065919
48893.0,6066017
48894.0,6066135
48895.0,6066274
48896.0,6066404
48897.0,6066537
48898.0,6066641
48899.0,6066750
48900.0,6066916
48901.0,6067058
48902.0,6067164
48903.0,6067302
48904.0,6067424
48905.0,6067538
